alg,seed,fitness,theta,gens,stalled_gens,time_sec,pop_size,r_repulsion,r_orientation,r_attraction,alpha,beta
CAB,0,3.5766558889817373,"[1.0773767412053576, 0.057243756462665024, 1.1448469137629615, -0.28772083686664335, -0.002622033331757528, 1.0195770084671922]",50,5,2.42,60,0.5,1.2,1.5,0.13,0.03
CAB,1,2.152705381407355,"[-0.1201955625519612, 0.10631012301353925, 0.003403949110828302, -0.27695661178503816, 0.0077987205459294825, -0.47586197688389137]",50,0,2.36,60,0.5,1.2,1.5,0.13,0.03
CAB,2,1.6978879183306756,"[0.1793851517112632, 0.06157622046563068, -0.061869164739895614, -0.380313022785109, -0.03357724092648789, 0.10967971772188323]",50,0,2.37,60,0.5,1.2,1.5,0.13,0.03
CAB,3,1.7578725752586988,"[0.8726058793397996, 0.026668980273053745, -0.1091379999046957, 0.09997944735024306, 0.03460225676540431, 0.06772101211768033]",50,2,2.38,60,0.5,1.2,1.5,0.13,0.03
CAB,4,1.8076157689566377,"[0.024935026425947016, 0.08360284704814215, 0.03612302693487155, -0.08377511743667689, 0.12497905936462654, 0.5023738110945346]",50,0,2.45,60,0.5,1.2,1.5,0.13,0.03
CAB,0,3.5312270252901787,"[1.4114753853438968, 0.005401699556592039, -0.15139439226118367, -0.18866867334740056, 0.11768949065294435, 0.20664327241175465]",50,1,2.45,60,0.5,1.2,1.5,0.13,0.07
CAB,1,2.0116420461749773,"[0.049053564289877755, 0.11262052606326084, 0.5166029948132369, -0.012782193165791492, 0.21869315740698045, 0.013875794460259574]",50,5,2.37,60,0.5,1.2,1.5,0.13,0.07
CAB,2,0.8410478560725214,"[-0.10700549391327728, -0.028035294456891825, -0.08885278770180531, -0.029771754031125554, 0.07297205172049878, 0.18042339279258204]",50,0,2.37,60,0.5,1.2,1.5,0.13,0.07
CAB,3,3.2823957165821622,"[0.9170761477944259, -0.07150307070150594, -1.1022291628574765, 0.9187413503305494, -0.0904549206461389, 0.921996241080895]",36,10,1.73,60,0.5,1.2,1.5,0.13,0.07
CAB,4,2.4108408150938314,"[-0.010471848317766992, 0.01885227357127306, -0.023109757056547366, -0.35177487039248234, 0.24373184350121696, -0.4376602520782128]",50,1,2.38,60,0.5,1.2,1.5,0.13,0.07
CAB,0,2.1912406251280285,"[0.9400350504964242, -0.8892681093427438, -0.025958050304393902, 0.0292853236454084, 0.03919934388847477, 0.05271857862174745]",50,2,2.34,60,0.5,1.2,1.5,0.16,0.03
CAB,1,0.38736573339560154,"[-0.11167832428459865, -0.03873517650405163, 0.01117245667192031, -0.0565366911979971, 0.03736299537962674, -0.02352263163354395]",50,0,2.29,60,0.5,1.2,1.5,0.16,0.03
CAB,2,0.30658568070168757,"[-0.020970465284173352, 0.04197411109009376, 0.009898355576543491, -0.018421745487667864, -0.053234202989722895, -0.0902507204746976]",50,0,2.29,60,0.5,1.2,1.5,0.16,0.03
CAB,3,0.8661969362911077,"[0.15343233047974444, 0.004485344235219856, -0.09906834160555948, 0.11145168361787605, -0.04574160048786063, 0.11266787311216386]",50,0,2.28,60,0.5,1.2,1.5,0.16,0.03
CAB,4,0.9874306434899478,"[0.044020397858474294, 0.15537446723096418, -0.061516502240960974, 0.1203703946700682, 0.0710065922097449, 0.15445597760104388]",50,0,2.31,60,0.5,1.2,1.5,0.16,0.03
CAB,0,2.718957889359601,"[0.29902511790258646, 0.11740610492599825, 0.32539952169378944, 0.051351916842922236, -0.22337505016029438, 0.4107088094358123]",50,1,2.33,60,0.5,1.2,1.5,0.16,0.07
CAB,1,1.9940370008735937,"[-0.06416752226028419, 0.2597911825038249, 0.33684938758152844, -0.11800439516331837, -0.016602354074861356, 0.19032034998419914]",50,4,2.31,60,0.5,1.2,1.5,0.16,0.07
CAB,2,0.9051695261187729,"[-0.06841218097376733, 0.15846389570129185, -0.07705879726605788, -0.16119359291293484, -0.05696440454039581, -0.01407640455544408]",50,0,2.33,60,0.5,1.2,1.5,0.16,0.07
CAB,3,2.0734840229037492,"[-0.06203627475537102, -0.12424592047690608, -0.04899421710892182, 1.085085477464849, 0.11674064392207593, 0.036191684654856636]",50,0,2.29,60,0.5,1.2,1.5,0.16,0.07
CAB,4,2.1507131254847285,"[-0.16280031254980926, 0.015543490055081493, 0.5946592208314332, -0.16660773665591816, 0.07285151665344825, 0.11340810638439099]",50,0,2.31,60,0.5,1.2,1.5,0.16,0.07
CAB,0,2.7323696263748194,"[0.5949490470195301, 0.021777722877952085, 0.184092926370025, 0.24498375541136574, -0.32624801999515124, -0.09377892175059817]",50,0,2.36,60,0.5,1.2,2.0,0.13,0.03
CAB,1,1.1606508096155435,"[-0.0429340832662209, 0.16062804622585902, -0.10858237031042078, -0.14472597108132387, -0.1669950040805595, 0.06531203249250787]",50,0,2.34,60,0.5,1.2,2.0,0.13,0.03
CAB,2,0.7883173809951391,"[-0.03391995757976922, 0.04175041860670662, -0.15905981316344767, -0.15863186103674562, -0.014943175128624508, -0.021828309745856617]",50,3,2.33,60,0.5,1.2,2.0,0.13,0.03
CAB,3,1.7721876657335902,"[0.1114636244294148, -0.1486801901565506, -0.0024558765969411893, 0.38634646031951814, -0.04615008950527212, -0.15626596898093076]",50,0,2.3,60,0.5,1.2,2.0,0.13,0.03
CAB,4,1.5638047070289827,"[0.18762562638581448, -0.12989807880440538, 0.09629231705488576, -0.02375740834706605, 0.13229706906693833, -0.2661067944048269]",50,0,2.34,60,0.5,1.2,2.0,0.13,0.03
CAB,0,2.5909141225378005,"[1.0707902554556348, -0.04355383697197912, -0.010116209046051025, 0.18052018268996828, 0.05297447643192375, 0.3151938482098075]",50,0,2.36,60,0.5,1.2,2.0,0.13,0.07
CAB,1,1.701604012370066,"[-0.9640454846849744, -0.06850432323058672, 0.08656217498613925, 0.070622566934887, -0.040714183207809514, 0.0141436251835278]",50,1,2.33,60,0.5,1.2,2.0,0.13,0.07
CAB,2,0.9717434242023946,"[-0.02418024819680564, 0.09194552639703867, -0.05237529833355045, -0.23990593722010628, 0.06365410235157776, 0.05032276746209745]",50,0,2.35,60,0.5,1.2,2.0,0.13,0.07
CAB,3,2.5474880245706655,"[0.930188558495971, 0.008881184175285231, 0.07535136650484142, 1.1176298655144719, 0.0977929359111099, -0.05087349160954209]",50,1,2.33,60,0.5,1.2,2.0,0.13,0.07
CAB,4,1.6363656308059409,"[0.08131136209265417, 0.02121639190500699, 0.2099013777644712, 0.03707897905826575, -0.3628743031473247, 0.015966736597066242]",50,3,2.4,60,0.5,1.2,2.0,0.13,0.07
CAB,0,1.558206903790023,"[0.8492318046404183, -0.010454061374934659, 0.030538641364386755, 0.02532639821425109, -0.0028451418746025317, 0.04771032602327743]",50,1,2.34,60,0.5,1.2,2.0,0.16,0.03
CAB,1,5.38143759394713,"[-2.245656267312014, 0.31020089311180293, 0.6417777726256976, -0.08647929129317919, -0.8713141057024161, 0.8855680961317303]",18,10,0.87,60,0.5,1.2,2.0,0.16,0.03
CAB,2,0.19027588272659957,"[-0.02209221109152748, 0.035898607282940496, -0.05075782070482818, -0.02939146484128819, -0.02394086298908539, 0.02841872521417104]",50,1,2.3,60,0.5,1.2,2.0,0.16,0.03
CAB,3,0.4877543072880184,"[0.028550012025669213, 0.015078818424340073, 0.14410307306072856, 0.039060088386185736, 0.011475150692531012, 0.060685786767161305]",50,0,2.24,60,0.5,1.2,2.0,0.16,0.03
CAB,4,1.898059217809934,"[-0.2627318378532995, -0.04676061928196983, 0.28849473399529135, -0.12524550518654598, 0.13303552053700546, 0.1431004493670384]",50,5,2.3,60,0.5,1.2,2.0,0.16,0.03
CAB,0,2.008152050254147,"[1.0885518457924628, 0.008710084935592968, 0.14727464447312882, -0.022879523028812215, 0.053772280350931186, 0.05292127817760441]",50,0,2.3,60,0.5,1.2,2.0,0.16,0.07
CAB,1,5.453553634997984,"[-2.2599801316395887, 0.29971658291768455, 0.6266579819759257, -0.13460100958720067, -0.8507119982228907, 0.9274734832137309]",18,10,0.87,60,0.5,1.2,2.0,0.16,0.07
CAB,2,0.24558684909336437,"[-0.056302892699565316, -0.004418965008499892, -0.02461629021825597, -0.03548970201292811, 0.016931480240030477, -0.06642902906132603]",50,3,2.29,60,0.5,1.2,2.0,0.16,0.07
CAB,3,0.13683918030817255,"[-0.04076789061353333, -0.03892934242086417, -0.0009908676508980432, -0.012702379837451903, -0.021271716817636198, -0.011662120349182023]",50,0,2.24,60,0.5,1.2,2.0,0.16,0.07
CAB,4,1.3825778173762733,"[0.011857734993576532, 0.12657690610500635, 0.1654915210633309, -0.1403933028583848, 0.03499355007946891, 0.24333109583209545]",50,0,2.3,60,0.5,1.2,2.0,0.16,0.07
CAB,0,3.009995165140215,"[1.088661045490402, -0.15061879914207002, 0.08649869017828986, -0.091208707876987, -0.44368662424387684, 0.15795834964187136]",50,0,3.27,70,0.3,1.0,1.5,0.13,0.03
CAB,1,1.66583921028116,"[-0.09574853081473303, -0.08498482497502788, 0.40912224891236665, -0.054065284462223195, -0.04381230056759074, -0.12612065664728112]",50,0,3.24,70,0.3,1.0,1.5,0.13,0.03
CAB,2,1.8765878574137713,"[0.15410975415496855, -0.07600071782309009, -0.0028464671298648672, -0.496355709522165, -0.033555747338162564, 0.11323639011685382]",50,0,3.25,70,0.3,1.0,1.5,0.13,0.03
CAB,3,1.575780785363318,"[0.23190489750692755, 0.10014263668970869, 0.19407791857053425, -0.014043942760835898, -0.10561018877912104, 0.1919402640014493]",50,7,3.23,70,0.3,1.0,1.5,0.13,0.03
CAB,4,2.949856015492291,"[0.13228865553477417, 0.3244615302180634, -0.021275234166212624, 0.15336577495890064, 0.3267001105680678, 0.9622350220600019]",50,3,3.26,70,0.3,1.0,1.5,0.13,0.03
CAB,0,3.221979286668376,"[0.9985280518914289, -0.17159124168781137, 0.7041989632959349, -0.13817141244464992, -0.29341028809116343, 0.10483132965786916]",50,0,3.29,70,0.3,1.0,1.5,0.13,0.07
CAB,1,3.3086215054640857,"[-0.9224858628278065, -0.3288596738011919, 0.9576374357850315, 0.008486360528743565, -0.10522947637511659, 0.8673457698742798]",44,10,2.91,70,0.3,1.0,1.5,0.13,0.07
CAB,2,2.4630376758936845,"[-0.0716730515918942, 0.9419924228117319, 0.019979424295779293, -0.0719694091119171, 1.0310994428401388, 0.1449634379757611]",50,0,3.27,70,0.3,1.0,1.5,0.13,0.07
CAB,3,0.7468323192209714,"[0.021576619071940906, 0.1562640970616424, 0.01984576976814692, 0.13180010306565412, 0.03819008933261447, -0.0740456957035222]",50,1,3.27,70,0.3,1.0,1.5,0.13,0.07
CAB,4,2.540363751623446,"[0.19425165844487838, 0.9368032073956655, 0.025029641347303313, -0.023565455074245276, 0.12078346477839573, 0.9449215567803]",50,2,3.26,70,0.3,1.0,1.5,0.13,0.07
CAB,0,1.9957958776882667,"[0.6024557043126003, 0.11552225207472838, 0.03913316628189566, -0.1416091983912225, -0.08875335224778894, 0.060333496640674576]",50,0,3.23,70,0.3,1.0,1.5,0.16,0.03
CAB,1,1.7044171919726456,"[-0.9773141655073323, -0.04449703810761275, -0.00474199321512077, 0.04521266364914043, -0.09347197557056208, -0.0715288604529002]",48,10,3.08,70,0.3,1.0,1.5,0.16,0.03
CAB,2,0.717374238056625,"[0.11203009395152251, -0.129669405721852, 0.03302618728074548, -0.05634426810020998, 0.048609090193786356, 0.10108094997139463]",50,1,3.19,70,0.3,1.0,1.5,0.16,0.03
CAB,3,1.3053919857299303,"[0.1285227844423728, 0.018228166227441455, -0.016488586106992612, 0.03924397767098586, -0.32560208710949606, 0.05832787624826251]",50,8,3.18,70,0.3,1.0,1.5,0.16,0.03
CAB,4,1.9129753240153922,"[0.1570741564230743, 0.12722525148423688, 0.1289953628138287, -0.14713378562227197, 0.08244815156328414, 0.37542215810984375]",50,1,3.2,70,0.3,1.0,1.5,0.16,0.03
CAB,0,1.4815731414005637,"[0.260968662978237, -0.10191927267563182, -0.11272815092812823, 0.045252991950059177, 0.2170546092195307, -0.008072966586046006]",50,2,3.23,70,0.3,1.0,1.5,0.16,0.07
CAB,1,1.5777677125706515,"[-0.9178288717228722, -0.010447621660400839, 0.0471264512726656, -0.011115229854234032, -0.05430707404885296, -0.05119531637939631]",50,0,3.17,70,0.3,1.0,1.5,0.16,0.07
CAB,2,1.075357444837309,"[0.21085687114183868, -0.09611716989774233, -0.16223403050594673, -0.06730533972609454, 0.012925787302701065, -0.02049588598083084]",50,2,3.19,70,0.3,1.0,1.5,0.16,0.07
CAB,3,0.7687043454498377,"[0.1266264447233153, -0.015507974471969003, 0.016662767393614258, 0.17448202150134262, -0.045534700540068716, 0.05510521013144459]",50,2,3.17,70,0.3,1.0,1.5,0.16,0.07
CAB,4,2.0959481642916455,"[-0.13108283666352788, 0.09080408090305606, -0.7355161844801898, -0.13795800793065255, 0.14186731857937923, -0.011829864926757215]",50,2,3.21,70,0.3,1.0,1.5,0.16,0.07
CAB,0,2.6937777730968517,"[0.8475283432608745, 0.11492030896856949, 0.6558755073587282, -0.07407052102152015, -0.11790910320176327, 0.07916121187486438]",50,0,3.25,70,0.3,1.0,2.0,0.13,0.03
CAB,1,1.181886977383137,"[0.1433236677263162, 0.025365179913046095, -0.011298324327815452, -0.1242022678573073, -0.17902175075369034, -0.1638545539724168]",50,1,3.19,70,0.3,1.0,2.0,0.13,0.03
CAB,2,1.8561753013143059,"[0.08244437546804136, 0.44362627125219656, 0.1173269773981042, -0.004633554701895089, 0.11849785965939176, 0.138296050676103]",50,2,3.19,70,0.3,1.0,2.0,0.13,0.03
CAB,3,1.9467799849065774,"[0.25122444176566966, -0.0946955611034302, -0.19157628465101353, -0.00038266393815804354, 0.34595293140978656, 0.03575408173092163]",50,1,3.14,70,0.3,1.0,2.0,0.13,0.03
CAB,4,2.657135517510931,"[1.1473175642227922, 0.043642489309041944, -0.002956764565390205, -0.0169198964708894, -0.01838607857989323, 1.0774249043532032]",48,10,3.06,70,0.3,1.0,2.0,0.13,0.03
CAB,0,2.124576873238404,"[0.7087279253142669, 0.019556317732592116, -0.06299732474387273, -0.17309521955876048, -0.17723946765066856, 0.059209061591986856]",50,1,3.21,70,0.3,1.0,2.0,0.13,0.07
CAB,1,1.1816485543692221,"[0.16446325259317984, 0.1489197430806857, -0.10142935157175707, 0.06841670455647964, -0.12183113960527635, 0.12335305368733113]",50,0,3.21,70,0.3,1.0,2.0,0.13,0.07
CAB,2,0.5178904997140461,"[0.10441995595299602, -0.000808772730180346, -0.020274704493316743, -0.05593258408723055, 0.10276547973105, 0.06392326268719599]",50,0,3.23,70,0.3,1.0,2.0,0.13,0.07
CAB,3,1.611119351157328,"[-0.2050056609083702, -0.28968614494397715, -0.1880539743253637, -0.007032589414433552, -0.03414149998886348, 0.02277922042747388]",50,3,3.19,70,0.3,1.0,2.0,0.13,0.07
CAB,4,2.6238222093016863,"[-0.08288619604978294, 0.13193826249030388, 0.06957832261901183, 0.0743578888424938, 0.7970921596004495, 0.7448688987335278]",50,7,3.24,70,0.3,1.0,2.0,0.13,0.07
CAB,0,1.464180496244993,"[0.07247199944129852, 0.28157608889329605, 0.06852190096798887, -0.011144060547958629, -0.22376239518194999, -0.049699103479516046]",50,3,3.17,70,0.3,1.0,2.0,0.16,0.03
CAB,1,5.566858570027833,"[-2.2080252426815568, 0.4322461631545427, 0.48757324284477777, 0.03446038846054451, -0.7983853223006965, 0.6971010083295154]",14,10,0.92,70,0.3,1.0,2.0,0.16,0.03
CAB,2,0.20347330070661984,"[0.06442809727263113, 0.047185649621472966, 0.0011798224335052504, -0.025924674811421522, 0.01666414822005266, 0.0018000373777110543]",50,3,3.15,70,0.3,1.0,2.0,0.16,0.03
CAB,3,0.2472395072113902,"[0.017683778278763114, -0.05600333293435924, -0.04872131852344531, -0.056377226128728586, -0.006548565691628398, -0.02827937034433945]",50,1,3.12,70,0.3,1.0,2.0,0.16,0.03
CAB,4,1.723858604525891,"[0.07732132381645987, 0.062081803514682773, 0.013985351271573285, 0.12233044288414019, -0.0013546953186270305, 0.9030594653994307]",50,3,3.18,70,0.3,1.0,2.0,0.16,0.03
CAB,0,1.8180844274965904,"[0.24897357164045777, -0.09584580946561702, 0.2636946189808787, 0.11011987441768906, -0.0016263594941546555, 0.19842139019342397]",50,5,3.2,70,0.3,1.0,2.0,0.16,0.07
CAB,1,5.542670404995047,"[-2.1960170648316106, 0.41225630474639113, 0.515818713370246, 0.05065092208395258, -0.7718756558756661, 0.7180574688225149]",14,10,0.92,70,0.3,1.0,2.0,0.16,0.07
CAB,2,0.5508600220545117,"[0.07064905726631379, -0.05645894431414354, 0.05866915221907304, -0.1173406651673479, 0.07457768329701517, 0.027389450751286945]",50,0,3.14,70,0.3,1.0,2.0,0.16,0.07
CAB,3,0.1858091002278326,"[-0.05966993472673563, -0.010220704143211504, 0.002716835965345891, -0.04462269924639751, 0.011191772572722448, 0.024124972518312707]",50,0,3.12,70,0.3,1.0,2.0,0.16,0.07
CAB,4,0.4825851060613222,"[-0.13349737882527707, 0.04207017541964409, 0.03997929505443138, 0.034181862654529424, 0.045931454387705795, -0.0453888783201307]",50,0,3.15,70,0.3,1.0,2.0,0.16,0.07
CAB,0,3.070504937499042,"[0.9645148924415068, 0.025750885116922025, 0.31221861462720313, 0.07022113564528157, -0.6175011532922142, 0.12229387065135679]",50,1,3.28,70,0.3,1.2,1.5,0.13,0.03
CAB,1,2.426490034702564,"[-0.9551023043684567, 0.08603310993788164, 0.026300903528830438, -0.12804228471198176, -0.8713352996120293, 0.08981555333495343]",50,1,3.24,70,0.3,1.2,1.5,0.13,0.03
CAB,2,2.134652202153078,"[0.17059108358105732, 0.28831056182440656, -0.10893749131867116, -0.3938018125285114, 0.059555006679567375, -0.0021023312774138218]",50,1,3.24,70,0.3,1.2,1.5,0.13,0.03
CAB,3,0.9864928391785956,"[0.1744136267267561, 0.1555199241014606, 0.1224818600611629, 0.018359038617021633, 0.003358578889248289, 0.0629473511623942]",50,1,3.22,70,0.3,1.2,1.5,0.13,0.03
CAB,4,2.488040122247171,"[-0.0008898563251772788, 0.07657422294800498, -0.09343751481986759, 0.3763972454987942, -0.12563442578916822, 0.7840522337066399]",50,2,3.25,70,0.3,1.2,1.5,0.13,0.03
CAB,0,3.183842461726773,"[0.755381121975504, -0.7940096221499247, -0.052018338920238646, -0.10053567452996796, -0.44355622893109514, 0.09018405417618666]",50,3,3.28,70,0.3,1.2,1.5,0.13,0.07
CAB,1,1.5293400337941425,"[-0.22765470502487506, -0.1763364038208418, -0.014299745164036287, 0.14842242777847658, -0.1312783296791456, -0.13771620632893833]",50,0,3.23,70,0.3,1.2,1.5,0.13,0.07
CAB,2,1.56695574734777,"[0.09735062214864133, 0.04478285492154708, -0.21414361899425327, -0.17283405597881074, -0.0546751546187895, 0.2451253044593062]",50,1,3.24,70,0.3,1.2,1.5,0.13,0.07
CAB,3,0.92202415503569,"[-0.02349096349372485, -0.08595926674246712, -0.07607363292605095, 0.029393176139948855, 0.2289858220273505, -0.053272337531397644]",50,3,3.24,70,0.3,1.2,1.5,0.13,0.07
CAB,4,2.227024899130456,"[-0.08796803474947346, 0.5581003737801471, -0.023756729275930692, -0.07105547183644423, -0.2643746945004008, 0.11593377877242948]",50,3,3.22,70,0.3,1.2,1.5,0.13,0.07
CAB,0,1.7899019156142768,"[0.0012159819130211809, 0.04737859846115755, 0.01155927778352515, 0.4354376570115241, -0.06670579707260353, -0.20590470920895776]",50,1,3.25,70,0.3,1.2,1.5,0.16,0.03
CAB,1,0.2892287076118163,"[-0.050959080159345777, -0.017930913143193252, -0.006916694700474929, 0.04788845815789741, -0.078035837384191, 0.03334529272463423]",50,1,3.15,70,0.3,1.2,1.5,0.16,0.03
CAB,2,0.869286183670074,"[0.16907745451963924, -0.003629837056230864, 0.03603653479746659, -0.16977864891691394, 0.03063716566526177, 0.05197315480093238]",50,0,3.17,70,0.3,1.2,1.5,0.16,0.03
CAB,3,0.2854266349868557,"[-0.029029619943219488, 0.023494518754152028, 0.024454964120870483, 0.035584104662058816, -0.08293923221933588, 0.04572676219820535]",50,2,3.14,70,0.3,1.2,1.5,0.16,0.03
CAB,4,0.8620228124879437,"[-0.1473879827396116, 0.010854754756527044, -0.04392949489619155, -0.09743635970149034, -0.035924360445883666, 0.1620481088377621]",50,0,3.18,70,0.3,1.2,1.5,0.16,0.03
CAB,0,2.214606927139372,"[0.990893673506184, -0.002542700848521807, -0.03596697344591117, 0.07428851874022722, -0.9058912484532523, -0.0033016823791154545]",50,2,3.2,70,0.3,1.2,1.5,0.16,0.07
CAB,1,0.2600394609084451,"[-0.0174709268069072, 0.012924019885785468, -0.07148166810509013, -0.01831647754263413, -0.06795127774586529, 0.010675338962261213]",50,2,3.22,70,0.3,1.2,1.5,0.16,0.07
CAB,2,1.52896109795017,"[-0.04707266265937525, 0.18454477642391903, 0.017261895827088963, -0.353393165644436, 0.002989680272762389, 0.0632997359642073]",50,0,3.18,70,0.3,1.2,1.5,0.16,0.07
CAB,3,2.483906799321478,"[0.1373678555853143, -1.0041473182682825, 0.12344188838458407, 0.8765520399002168, -0.009286828887831992, 0.042737976780183054]",50,1,3.14,70,0.3,1.2,1.5,0.16,0.07
CAB,4,1.1628383929957455,"[0.00012512953826113865, 0.2464298029887598, -0.12162049320652302, 0.14303554254894696, -0.039486039875841386, 0.010640559326413942]",50,0,3.16,70,0.3,1.2,1.5,0.16,0.07
CAB,0,2.6671258197848897,"[0.7502636590361016, -0.39398131632469413, 0.10612777644820967, 0.14110438834380565, 0.08793349421787201, -0.1285771548931415]",50,1,3.22,70,0.3,1.2,2.0,0.13,0.03
CAB,1,1.33177165250255,"[-0.15065724891115356, -0.18040427699170697, -0.041692420190526505, 0.012471270587718474, -0.23036285206995802, -0.08119493967300986]",50,0,3.15,70,0.3,1.2,2.0,0.13,0.03
CAB,2,0.8157617469457645,"[-0.059500324282495645, 0.19427611710534154, 0.07575730497843834, -0.017109893907495875, 0.0930165192966068, 0.0337524166888853]",50,0,3.19,70,0.3,1.2,2.0,0.13,0.03
CAB,3,1.5671166085333827,"[-0.29443886107583295, 0.06913884765523504, -0.14627848815397662, -0.15593811718517941, -0.07872969350462568, -0.10440301381302836]",50,0,3.13,70,0.3,1.2,2.0,0.13,0.03
CAB,4,1.8114261015868824,"[-0.2267607502746438, -0.023925367480936346, -0.11196709700320734, 0.11196843197068725, 0.3094571148621429, 0.15050264095094049]",50,3,3.18,70,0.3,1.2,2.0,0.13,0.03
CAB,0,1.4454764389440098,"[0.19905767977088332, 0.06137826715166177, 0.28056016920042604, 0.020412531700133935, -0.05070405286791382, -0.11201292043427986]",50,0,3.2,70,0.3,1.2,2.0,0.13,0.07
CAB,1,2.349737418545495,"[-0.02178417873871419, -0.8767607245183373, -0.026205546211359128, -0.013655116655223152, -1.0632787376240995, -0.07560411365477285]",50,8,3.15,70,0.3,1.2,2.0,0.13,0.07
CAB,2,1.0514098054554641,"[0.005548869735614803, 0.1837038690234058, -0.12590523729959416, 0.01193918851372813, 0.15666802915129222, 0.08229145360372514]",50,0,3.17,70,0.3,1.2,2.0,0.13,0.07
CAB,3,1.4952477023804929,"[0.4080696742064942, -0.004579043038946094, -0.004449855197127789, 0.04901645825066565, 0.09480575723974177, 0.05971239747359812]",50,2,3.13,70,0.3,1.2,2.0,0.13,0.07
CAB,4,1.8075181004754168,"[0.06514787479732835, 0.06269790544305334, -0.3457551396980632, -0.2077056892045474, 0.10209447169154422, 0.14687897101246994]",50,1,3.18,70,0.3,1.2,2.0,0.13,0.07
CAB,0,1.5703135600815448,"[0.8460272766915157, -0.008039828107779368, 0.010412874421279543, -0.06747152969932275, -0.006434942752250485, 0.018848195395592772]",50,0,3.15,70,0.3,1.2,2.0,0.16,0.03
CAB,1,5.566858570027833,"[-2.2080252426815568, 0.4322461631545427, 0.48757324284477777, 0.03446038846054451, -0.7983853223006965, 0.6971010083295154]",14,10,0.91,70,0.3,1.2,2.0,0.16,0.03
CAB,2,0.2883775755388247,"[0.05516463870792942, 0.04580304319839912, -0.01580126771942797, -0.03338206576296386, -0.029098832909766916, 0.07098572103465453]",50,1,3.07,70,0.3,1.2,2.0,0.16,0.03
CAB,3,0.7645062662004354,"[0.15440196178555365, -0.11330813759131247, -0.01926202818158116, 0.03469417099159795, 0.04639717677850632, 0.1029103551910103]",50,0,3.05,70,0.3,1.2,2.0,0.16,0.03
CAB,4,1.5912003776450914,"[-0.15482201554890276, -0.002555383484917592, 0.05695673511354534, -0.12657617427319973, 0.2316019330012223, 0.23897372318273263]",50,0,3.09,70,0.3,1.2,2.0,0.16,0.03
CAB,0,1.7902067113127385,"[0.6530014351930229, -0.09925528355537735, -0.013904564281212641, 0.048439878080104554, -0.014864881235094198, 0.05988386535909922]",50,0,3.13,70,0.3,1.2,2.0,0.16,0.07
CAB,1,5.542670404995047,"[-2.1960170648316106, 0.41225630474639113, 0.515818713370246, 0.05065092208395258, -0.7718756558756661, 0.7180574688225149]",14,10,0.91,70,0.3,1.2,2.0,0.16,0.07
CAB,2,0.1819903041268387,"[-0.022729361008233535, -0.006730979161763911, 0.021622322547233175, -0.021332521682115187, -0.013699288049743873, 0.06710928324836649]",50,2,3.07,70,0.3,1.2,2.0,0.16,0.07
CAB,3,1.1068870218357465,"[0.16688758880332177, -0.10304583483745647, -0.008655384184448011, 0.1771419660459585, -0.12691803509873448, -0.03177529078494169]",50,1,3.06,70,0.3,1.2,2.0,0.16,0.07
CAB,4,1.4407162541789131,"[0.07585954169462251, 0.12865348415755878, 0.04348531079582811, 0.02652183999773909, 0.11477096837898905, 0.3265223934441456]",50,0,3.09,70,0.3,1.2,2.0,0.16,0.07
