alg,seed,fitness,theta,gens,stalled_gens,time_sec,pop_size,r_repulsion,r_orientation,r_attraction,alpha,beta
CAB,0,2.9875310435426603,"[1.1248798268443532, 0.06206899980981193, 0.14530492845070317, 0.06932934828174446, -0.7550619836268707, -0.16197173401191944]",50,0,3.24,70,0.5,1.0,1.5,0.13,0.03
CAB,1,1.750332890991864,"[-0.8052546497261899, 0.08107573888934422, 0.015432162352755983, 0.07481110928154013, -0.07595567494642258, -0.0682689113036483]",50,1,3.19,70,0.5,1.0,1.5,0.13,0.03
CAB,2,1.749535925209266,"[0.05237699808389626, 0.014032164808845938, 0.02975815260049825, -0.6993733721715691, -0.03437701926958647, 0.09032155026283285]",50,0,3.21,70,0.5,1.0,1.5,0.13,0.03
CAB,3,2.141078787324734,"[0.025295906699713176, -0.15253127760753168, -0.04550336459153364, -0.23028407336037704, 0.7692953529763946, 0.018159363079491266]",50,2,3.18,70,0.5,1.0,1.5,0.13,0.03
CAB,4,1.5086038982972636,"[0.2947783821998121, 0.0672884072775542, -0.008812861957451974, 0.11355969336051175, 0.018167339218935562, 0.2106345703343857]",50,2,3.23,70,0.5,1.0,1.5,0.13,0.03
CAB,0,3.450928765273322,"[1.2561676893675482, -0.6652025134947996, -0.16804092315499436, -0.03247440246983823, -0.1662131512490581, 0.04499325443465477]",50,0,3.23,70,0.5,1.0,1.5,0.13,0.07
CAB,1,1.9664728999285939,"[-0.1893834194734384, -0.05901234477216423, -0.03703318807859027, 0.6674692994692719, 0.03783859962243874, 0.035163316471205505]",50,5,3.19,70,0.5,1.0,1.5,0.13,0.07
CAB,2,1.862319631999537,"[-0.15672970601937178, -0.011031754608396522, 0.06492380256578228, -0.24013403885505671, -0.07583075272331471, 0.3517133034163543]",50,2,3.22,70,0.5,1.0,1.5,0.13,0.07
CAB,3,1.0763888230927567,"[0.03179915061140962, -0.1254719629639093, -0.02950047177806965, 0.04981117935220283, -0.01334810804334444, 0.26431211347336575]",50,0,3.18,70,0.5,1.0,1.5,0.13,0.07
CAB,4,2.7848114684039733,"[0.2129928149166586, 0.8427537734748651, -0.001330636462367904, -0.09009403902074059, 0.3942051949765985, 0.17615983907805527]",50,0,3.26,70,0.5,1.0,1.5,0.13,0.07
CAB,0,1.7493068512600236,"[-0.006790439790226163, -0.25486798323918913, 0.23330930728178173, -0.08857488050398975, -0.11049228460596078, -0.199869958776343]",50,4,3.17,70,0.5,1.0,1.5,0.16,0.03
CAB,1,0.37469639757556594,"[-0.027491796833283934, 0.021682085243229787, 0.062379220069265905, 0.07784997565307705, 0.04941972991175736, 0.0675781189353075]",50,0,3.23,70,0.5,1.0,1.5,0.16,0.03
CAB,2,0.24822075848299763,"[0.04507033944177843, -0.008475565287758892, -0.02912190912488779, -0.08063395861091971, -0.006047152304555964, 0.02116030610679042]",50,2,3.16,70,0.5,1.0,1.5,0.16,0.03
CAB,3,0.8965563726890236,"[0.06373549369406774, -0.04085208023711855, 0.10838023262407842, 0.2165653656902474, -0.035603834761135385, -0.02747762148558114]",50,3,3.13,70,0.5,1.0,1.5,0.16,0.03
CAB,4,1.9502757029086166,"[-0.3193166985097035, -0.09550418873432645, -0.10519703077307542, 0.09279462836064858, 0.24855033910269086, 0.16984522787767567]",50,2,3.17,70,0.5,1.0,1.5,0.16,0.03
CAB,0,1.3241215674408733,"[0.052544995669072066, 0.10552167569899547, -0.0022074675982902622, 0.0996077556583237, -0.32535222467472125, -0.018699841063893156]",50,0,3.2,70,0.5,1.0,1.5,0.16,0.07
CAB,1,1.5487398201177993,"[-0.9049559111750638, -0.02837699737457028, -0.060094291479953, 0.006906950128677505, 0.011943521890974303, -0.019976163610045096]",50,6,3.15,70,0.5,1.0,1.5,0.16,0.07
CAB,2,1.042578897537965,"[0.039997529872841095, 0.07372953258065051, -0.1510322586512866, 0.14979171137303357, 0.025051153346601487, -0.16337171939041484]",50,7,3.19,70,0.5,1.0,1.5,0.16,0.07
CAB,3,0.9632413910911528,"[0.10730302873088615, 0.09771914132670229, 0.1995219122718513, 0.01524024403824168, 0.09599641764302891, -0.03975883863958416]",50,0,3.12,70,0.5,1.0,1.5,0.16,0.07
CAB,4,2.1743589702511454,"[0.8977494191207145, -0.147532925720272, 0.028262618807502936, -0.09798787113029025, -0.13821025591343486, 0.18545220685349392]",50,1,3.17,70,0.5,1.0,1.5,0.16,0.07
CAB,0,2.7061575482430453,"[0.8956448163499506, -0.13048001172481744, 1.1209093758796578, -0.13641095659405375, 0.013108736316979097, 0.021133755009089455]",50,1,3.2,70,0.5,1.0,2.0,0.13,0.03
CAB,1,1.2936409033363536,"[-0.2022340476508779, 0.08451792854386543, 0.10519823723914286, -0.11073483795824803, -0.11796613385642908, 0.15300488357970785]",50,1,3.19,70,0.5,1.0,2.0,0.13,0.03
CAB,2,1.1735694416625404,"[0.07832899929834095, 0.08208353444747726, 0.05115704228174674, 0.1526610879354227, -0.2436640500093488, -0.016452260358353822]",50,2,3.21,70,0.5,1.0,2.0,0.13,0.03
CAB,3,1.6170286936490759,"[-0.009758014997476411, -0.8443579218676676, 0.03534934135436487, -0.05665053873550415, 0.07369139562341714, -0.016448350127362288]",50,0,3.16,70,0.5,1.0,2.0,0.13,0.03
CAB,4,1.7647896216977341,"[0.14031974023884558, 0.006006918022252521, 0.2663397048399061, -0.22018352806111854, 0.05898447683839696, -0.19935506812146037]",50,0,3.22,70,0.5,1.0,2.0,0.13,0.03
CAB,0,3.1381954006224544,"[0.9572087356353339, -0.18820505828064188, 0.08081164716146187, 0.2935614394735037, -0.9018604456815058, -0.17856091336780847]",50,0,3.25,70,0.5,1.0,2.0,0.13,0.07
CAB,1,1.0063992765311487,"[-0.09792661659316004, 0.002927032005088672, -0.09292713155163518, -0.08754535718801207, -0.07412223535666893, 0.21390400903069795]",50,0,3.21,70,0.5,1.0,2.0,0.13,0.07
CAB,2,1.681354084709295,"[0.07562333759310985, 0.16298154700945094, -0.2788452439161536, 0.11746261868034996, -0.21554735628792826, 0.0066157286603873745]",50,2,3.21,70,0.5,1.0,2.0,0.13,0.07
CAB,3,2.2000923802828862,"[0.9005707860459339, -0.921725573794244, 0.03705988865848683, 0.009209946722908322, -0.07272245128305428, -0.028496832493172242]",50,0,3.18,70,0.5,1.0,2.0,0.13,0.07
CAB,4,1.8795522476402948,"[-0.14128794578508197, -0.03839354328015558, 0.20002888957970105, -0.13082386801236848, -0.09920398156550453, 0.3595632065992005]",50,0,3.24,70,0.5,1.0,2.0,0.13,0.07
CAB,0,1.1744956605132875,"[0.12173920418824428, 0.10791659818760635, 0.21740074472617066, 0.004570497454631613, -0.14127565688371488, -0.04857994101765357]",50,1,3.18,70,0.5,1.0,2.0,0.16,0.03
CAB,1,1.2687374134200522,"[0.03013344277998088, -0.0372892068551277, -0.03273169855362071, -0.011182395341439125, -0.35024815539545884, -0.06791974047619763]",50,0,3.12,70,0.5,1.0,2.0,0.16,0.03
CAB,2,0.14692842249364135,"[-0.027251773164980068, -0.020600565291622776, 0.010460738594947136, 0.03002358971663196, -0.04664203070386298, 0.006890853341529564]",50,6,3.12,70,0.5,1.0,2.0,0.16,0.03
CAB,3,0.3341367859128366,"[0.04890107883314203, -0.03718634731816775, -0.007667522107535858, -0.0755720895511181, 0.0035759733938284556, -0.07656902075382968]",50,1,3.09,70,0.5,1.0,2.0,0.16,0.03
CAB,4,1.5240427104972878,"[-0.010209398972923434, 0.03235579071563324, 0.018124100128277226, 0.02037570184207222, -0.018564539853578466, 0.8944427624384836]",50,1,3.12,70,0.5,1.0,2.0,0.16,0.03
CAB,0,2.2907837104205986,"[1.0071761627866993, 0.040846902685816165, 0.021095996691723136, 0.9229493695372661, 0.08360963760625123, 0.07195293209810665]",50,1,3.16,70,0.5,1.0,2.0,0.16,0.07
CAB,1,0.0957435249924683,"[-0.02208842761861029, -0.018954180417085006, 0.003346876590755301, 0.026603711961280377, 0.01817005021655306, 0.01712318117233958]",50,2,3.16,70,0.5,1.0,2.0,0.16,0.07
CAB,2,0.2059307607686276,"[-0.03814359273524496, 0.056733527426258826, 0.04789727391111627, -0.020427401372200293, 0.0027850699937602315, -0.008178696244902445]",50,5,3.14,70,0.5,1.0,2.0,0.16,0.07
CAB,3,0.19290670706464086,"[0.04786716951993411, -0.029715047844928177, 0.017376737256257657, -0.02679899245866559, 0.007489385364257377, 0.04992094969947142]",50,1,3.08,70,0.5,1.0,2.0,0.16,0.07
CAB,4,0.14665334940342634,"[0.01795326580371207, 0.009063014247569771, 0.011789171289777887, 0.006191430020540034, 0.03393706109193898, 0.05154939924597973]",50,2,3.12,70,0.5,1.0,2.0,0.16,0.07
CAB,0,2.6958079225085894,"[0.34918651015174007, 0.6687390854721542, 0.20787043200607663, 0.13245221376898336, 0.011984460161954777, 0.12983633788617682]",50,0,3.27,70,0.5,1.2,1.5,0.13,0.03
CAB,1,2.77894631189966,"[-0.9556125542860988, -0.9980761348442243, -0.0194250568525271, 0.10196499454173112, -0.06212268288618091, 0.8671775956684832]",50,0,3.24,70,0.5,1.2,1.5,0.13,0.03
CAB,2,0.8159930084141895,"[0.07417265339331172, 0.002829633848040119, 0.09031615972217043, -0.0948556256077256, 0.058732707515361936, 0.17337727234528416]",50,0,3.25,70,0.5,1.2,1.5,0.13,0.03
CAB,3,2.0559118651169794,"[1.0369448160739125, -0.054793659933671676, 0.10195754206961766, -0.013366817387194288, 0.158489113135023, -0.10341539283746168]",50,0,3.19,70,0.5,1.2,1.5,0.13,0.03
CAB,4,2.6929112788319363,"[0.12223389435886102, 0.7394833459528682, -0.01574494889564703, 0.0023283652581566616, 0.12245905491547082, 0.6601920692091527]",50,0,3.22,70,0.5,1.2,1.5,0.13,0.03
CAB,0,3.0863769413663857,"[0.6366889733987434, -0.006308276404972248, 0.34503495560489106, 0.2780757759322169, -0.36998503710611014, -0.004082874442116898]",50,0,3.23,70,0.5,1.2,1.5,0.13,0.07
CAB,1,1.6235416350722578,"[-0.18248788208459607, -0.09669457873459861, 0.07436027907771728, -0.14215581394059207, -0.18231192994528436, 0.23146072738700865]",50,0,3.19,70,0.5,1.2,1.5,0.13,0.07
CAB,2,1.333979246733524,"[-0.06792042642043634, 0.18542698352270331, -0.07270512435948981, -0.25382809559307606, 0.09518759254011452, 0.03775989173690802]",50,3,3.22,70,0.5,1.2,1.5,0.13,0.07
CAB,3,0.9701396920913194,"[0.014809676419486106, 0.03827151241461716, -0.14833094703083283, 0.07856256429481258, 0.11674726970252007, -0.16817320087153115]",50,0,3.17,70,0.5,1.2,1.5,0.13,0.07
CAB,4,2.0577806134542205,"[0.8091640499046018, -0.04492613029252026, 0.19224130866960323, 0.06802559511668385, -0.040289695381681964, 0.14681343622967102]",50,3,3.22,70,0.5,1.2,1.5,0.13,0.07
CAB,0,2.012651846874491,"[0.29589137182988545, 0.15200494908710202, -0.1344277640287267, 0.16921086622581358, -0.14911441363379854, 0.21002985087869785]",50,2,3.16,70,0.5,1.2,1.5,0.16,0.03
CAB,1,0.1808132461823786,"[-0.05718796728114099, -0.02936491013192311, -0.011824147937619366, -0.01876515661685342, -0.029065236107633816, 0.025147007864924475]",50,0,3.09,70,0.5,1.2,1.5,0.16,0.03
CAB,2,0.3682747852652466,"[0.01506618611900252, 0.06453841529979808, -0.03653277844054656, 0.06611547007098659, -0.05162599511738961, -0.07043819253330867]",50,2,3.1,70,0.5,1.2,1.5,0.16,0.03
CAB,3,1.5405980765032905,"[-0.0341012874061932, -0.8844365984915044, 0.010323592863385949, -0.007510259012559849, 0.04879846673146782, -0.0089706629931721]",50,3,3.09,70,0.5,1.2,1.5,0.16,0.03
CAB,4,1.2323776225490808,"[-0.02344924541178109, 0.15026935811074552, -0.1375220734224224, 0.21453367117199454, 0.014589117773536843, 0.12076081269690006]",50,1,3.12,70,0.5,1.2,1.5,0.16,0.03
CAB,0,1.5982312943686634,"[-0.06574286042090333, -0.03698343258420203, -0.04195447760372444, 0.023807700180002143, -0.2947930066822663, -0.2687116166327694]",50,0,3.16,70,0.5,1.2,1.5,0.16,0.07
CAB,1,0.17703955113024294,"[0.0130053970055422, -0.02226855128008723, -0.032955757265926394, -0.007895682641943343, 0.010058711268795253, -0.06323090345980666]",50,2,3.08,70,0.5,1.2,1.5,0.16,0.07
CAB,2,0.5808308816095438,"[0.08343610253871009, 0.0048959078997583855, 0.1317459561401281, -0.09384860190019514, 0.024817145680722012, 0.025867656244305568]",50,1,3.13,70,0.5,1.2,1.5,0.16,0.07
CAB,3,1.811534177819834,"[0.22269408216152078, -0.3043892698840806, 0.1541227351688002, 0.07827300661520392, -0.14969072905616582, 0.002072401330666998]",50,0,3.11,70,0.5,1.2,1.5,0.16,0.07
CAB,4,0.6131121852459462,"[-0.01477554843793047, 0.12269977433502714, 0.04409165159730595, -0.07435154555327156, 0.11285754550494446, -0.039832580240631826]",50,0,3.14,70,0.5,1.2,1.5,0.16,0.07
CAB,0,2.531282420831897,"[0.6814452950505735, 0.1297503276013834, 0.006830599757229321, 0.925949276363256, -0.025550179264307783, -0.02917821547491363]",50,3,3.19,70,0.5,1.2,2.0,0.13,0.03
CAB,1,1.7943643281379882,"[-0.5073831830962637, -0.03857021715923825, -0.03388225890797555, -0.0920782679446267, -0.052836209166676064, 0.12141045106812981]",50,1,3.17,70,0.5,1.2,2.0,0.13,0.03
CAB,2,1.3470680677057882,"[-0.13065309722567853, 0.19532741841377596, 0.138676714309788, -0.18198579533604867, 0.02295551697058741, -0.08914098181441038]",50,1,3.2,70,0.5,1.2,2.0,0.13,0.03
CAB,3,1.3983758536698159,"[0.07762428846562304, 0.04299454080930957, -0.2948968710023636, 0.19086644372057746, -0.007879860237737981, 0.051447736317421194]",50,0,3.16,70,0.5,1.2,2.0,0.13,0.03
CAB,4,1.518214106373215,"[0.09831636726162238, -0.09624934218129609, -0.2015261212454757, -0.06088010079472254, 0.14529464246532311, 0.23928089432505242]",50,5,3.2,70,0.5,1.2,2.0,0.13,0.03
CAB,0,2.5822319011380803,"[0.220644039879285, -0.3324565826236612, 0.529503803184613, -0.10285583633421023, -0.12793028425044484, 0.0018150266277920796]",50,1,3.24,70,0.5,1.2,2.0,0.13,0.07
CAB,1,0.20824272783455955,"[-0.0032317376565516066, -0.025950531058585673, 0.003885549727377948, -0.02780660057991029, -0.06467214388414327, 0.044044095263219035]",50,1,3.16,70,0.5,1.2,2.0,0.13,0.07
CAB,2,1.1410058722553882,"[0.09515293571432204, 0.14284322621804188, 0.0315609742371704, -0.24635996648796993, 0.06189674695960379, 0.006234355782494042]",50,1,3.19,70,0.5,1.2,2.0,0.13,0.07
CAB,3,1.669301689980888,"[0.17879164615301596, 0.1688324335038907, -0.08187650353295607, 0.1853122219540117, -0.2389904064701891, 0.06487004993786775]",50,3,3.14,70,0.5,1.2,2.0,0.13,0.07
CAB,4,2.1121793916685374,"[-0.2207727671180234, 0.1420801700709882, 0.01651208142365705, 2.2579948427834534e-05, 0.32115706500113683, -0.29361124816005735]",50,1,3.16,70,0.5,1.2,2.0,0.13,0.07
CAB,0,1.0368674298295883,"[0.2656509555250322, -0.03695949754463406, -0.01672622495129346, -0.011704745891645434, 0.11196062023914496, 0.03433527316239634]",50,0,3.08,70,0.5,1.2,2.0,0.16,0.03
CAB,1,1.9309860019805432,"[-0.5688174644348517, -0.05486497228982466, -0.06227252244434442, -0.11390751918759176, -0.12436136591469023, 0.061952857340098116]",50,4,3.07,70,0.5,1.2,2.0,0.16,0.03
CAB,2,0.9547143158289235,"[0.018685820377692328, -0.032488584347291606, -0.007601396484789943, 0.09938443283898149, -0.08757455716165544, 0.23385067352968608]",50,1,3.08,70,0.5,1.2,2.0,0.16,0.03
CAB,3,0.14565472862747386,"[-0.019560487388236892, 0.055967600739513394, -0.01920334590474626, -0.004027671467836016, -0.014804768017786142, 0.01505476813750956]",50,3,3.03,70,0.5,1.2,2.0,0.16,0.03
CAB,4,0.7784158065352149,"[-0.04978021642526602, 0.0865458448940083, 0.01663513997227456, -0.03960005289327595, 0.02444086396465197, 0.2045759122401951]",50,0,3.09,70,0.5,1.2,2.0,0.16,0.03
CAB,0,1.4274253568343878,"[-0.15467321653228788, 0.09623389533512614, -0.19809247225772836, 0.20266261226461355, -0.004805730883085266, 0.11734164386588132]",50,0,3.13,70,0.5,1.2,2.0,0.16,0.07
CAB,1,1.563939784515537,"[-0.8362222120065012, 0.05029441709403778, 0.0005604046440290666, -0.015293331722103416, -0.00940235054553262, 0.028421997483302867]",50,6,3.08,70,0.5,1.2,2.0,0.16,0.07
CAB,2,0.3647440980062169,"[-0.06004126640632368, -0.003299994622824331, 0.0333226019436429, 0.011691073570930934, -0.10758266553049092, 0.034553256473712476]",50,0,3.1,70,0.5,1.2,2.0,0.16,0.07
CAB,3,0.3494398635824436,"[-0.03215938776476214, 0.03238686239535425, 0.03839726251314087, -0.040204434561906525, -0.014846599844920623, 0.10562992792859217]",50,1,3.06,70,0.5,1.2,2.0,0.16,0.07
CAB,4,1.1278974131565431,"[0.009904806155091202, 0.06960173416837186, 0.05015030613776485, -0.03925438884026725, -0.07534949010436363, 0.29218860321031354]",50,0,3.06,70,0.5,1.2,2.0,0.16,0.07
CAB,0,1.5296788297960835,"[0.1784248349394253, 0.15597124616265165, 0.10238700579667281, 0.212642644227682, 0.005524901413885263, -0.17068367804609547]",50,2,6.48,100,0.3,1.0,1.5,0.13,0.03
CAB,1,1.9683448590909056,"[-0.5000317959749865, -0.1202668424028233, -0.0540164195985993, 0.18499908310883878, -0.07659942668609124, 0.011702578792755401]",44,10,5.75,100,0.3,1.0,1.5,0.13,0.03
CAB,2,1.5553620109840023,"[0.1616289686113551, 0.1021387155546808, -0.1910418505379086, -0.22779478284760518, 0.06488668016084728, 0.12701790623069645]",50,0,6.49,100,0.3,1.0,1.5,0.13,0.03
CAB,3,1.7509035744481491,"[0.2941872649462064, -0.17955377905210573, -0.05010639290036267, 0.1821119280990886, -0.11413012313567444, 0.11832993111658559]",50,0,6.48,100,0.3,1.0,1.5,0.13,0.03
CAB,4,2.231803414283498,"[-0.2843997206153519, 0.2926079142991625, 0.17916476370062628, -0.05711111978738564, 0.27366864660925877, 0.0391915964018844]",50,1,6.51,100,0.3,1.0,1.5,0.13,0.03
CAB,0,0.5596007941104344,"[0.06923825816208833, -0.08147098054576155, 0.05173137553987848, 0.13614457352302956, -0.0055997578536478715, 0.005470520943413366]",50,0,6.45,100,0.3,1.0,1.5,0.13,0.07
CAB,1,0.9664994651635834,"[0.0034602154710154237, -0.1361415838516353, 0.15789266244276545, -0.03976084832832101, -0.1623038090094534, 0.018761466885987402]",50,1,6.45,100,0.3,1.0,1.5,0.13,0.07
CAB,2,1.7090311577664363,"[-0.035048655136867515, -0.010818611440682888, 0.04111689050296335, -0.09222607752399256, -0.09390867268465795, 0.8341895847250945]",50,3,6.52,100,0.3,1.0,1.5,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.62,100,0.3,1.0,1.5,0.13,0.07
CAB,4,1.8389181489428137,"[-0.07246530827371339, -0.012429854674479872, -0.042420873974565676, 0.05405482830105872, 1.0329291516193873, 0.11512955653489884]",50,4,6.5,100,0.3,1.0,1.5,0.13,0.07
CAB,0,1.55609673660592,"[0.02379612292958638, 0.02238167436753031, 0.8259726669655088, 0.0148800622974511, 0.013390359783303574, -0.021721187183587173]",50,3,6.41,100,0.3,1.0,1.5,0.16,0.03
CAB,1,0.2966706868414417,"[0.03211340065122899, -0.04602882386340875, 0.07251968666930093, -0.04052341139857772, -0.04941251760395973, 0.020627805041904007]",50,1,6.38,100,0.3,1.0,1.5,0.16,0.03
CAB,2,0.39173413970766235,"[0.03591012522053484, -0.006122588310647738, -0.0031717702235646156, 0.025251877246180138, 0.023727476373501522, 0.13137198618264545]",50,1,6.37,100,0.3,1.0,1.5,0.16,0.03
CAB,3,4.304877390173086,"[2.024795630318273, -1.0463828094536047, -0.0013343431463956053, -1.0778054802115993, 0.9264958970122117, 1.0160770707181648]",22,10,2.9,100,0.3,1.0,1.5,0.16,0.03
CAB,4,0.408636032768698,"[0.04263841139350788, 0.013836165852233013, -0.1099583697962114, 0.040255843519847984, -0.0628855216329892, 0.03277330613222304]",50,0,6.39,100,0.3,1.0,1.5,0.16,0.03
CAB,0,0.18893002958398997,"[-0.02927521435898711, 0.0028446954409796464, -0.002078737265871806, -0.03387487756847795, 0.034546031657044986, 0.057638053151221315]",50,0,6.32,100,0.3,1.0,1.5,0.16,0.07
CAB,1,0.41101473123396604,"[0.017977478241911735, -0.03505540665960728, 0.04054083635378863, 0.03560134148886662, -0.11921410247393703, -0.04826815247247164]",50,0,6.31,100,0.3,1.0,1.5,0.16,0.07
CAB,2,1.540735820775407,"[0.014337150817629315, -0.046115329737233354, -0.000241910732606751, 0.013339768371702962, -0.017936470771859843, 0.8618710242647729]",50,0,6.34,100,0.3,1.0,1.5,0.16,0.07
CAB,3,4.232872755237597,"[2.0430689751504274, -1.0214831930325874, 0.007373090279733933, -1.0430958143638016, 0.9638100077606653, 1.0117295276304272]",20,10,2.61,100,0.3,1.0,1.5,0.16,0.07
CAB,4,1.3996897638198367,"[0.035468541359994846, 0.18184952300919255, -0.10254482409574439, 0.2545834094870286, 0.11685467972398822, -0.062385959884825794]",50,1,6.38,100,0.3,1.0,1.5,0.16,0.07
CAB,0,0.1762240535156363,"[-0.00029544955043494733, -0.026532125625992668, 0.06009770774676908, -0.008857966232080686, -0.011598133139250353, 0.0365891840339486]",50,0,6.38,100,0.3,1.0,2.0,0.13,0.03
CAB,1,0.11632480197677042,"[0.0028618669947355225, -0.009103759198298957, 0.034820130740443475, -0.003314111553902533, -0.0022555498070832396, 0.0412561988009255]",50,0,6.35,100,0.3,1.0,2.0,0.13,0.03
CAB,2,0.5257563017166658,"[0.005685504393576093, 0.09118077398503247, -0.13066192509980962, -0.03845615373259468, -0.02122579812354726, 0.0508181574810125]",50,3,6.42,100,0.3,1.0,2.0,0.13,0.03
CAB,3,4.3473708700646405,"[2.0239999727088467, -1.0800445126142881, 0.019261811733558187, -1.0552756594978887, 0.8986590696944237, 1.011867601054195]",20,10,2.62,100,0.3,1.0,2.0,0.13,0.03
CAB,4,1.9008797310920085,"[0.03894081430860255, 0.19331503264581465, -0.3950918484967939, 0.0861591442307326, 0.14247119230020405, 0.10747746578017929]",50,3,6.43,100,0.3,1.0,2.0,0.13,0.03
CAB,0,1.116176963301783,"[0.19011753371057336, -0.07078132139020527, 0.10164614297471514, 0.08654404334921381, 0.020939711715149318, 0.1703982845387636]",50,0,6.41,100,0.3,1.0,2.0,0.13,0.07
CAB,1,0.12158263994953744,"[0.027345109847859178, -0.0065041508610148, 0.02422222293049936, -0.0057166882461231125, -0.014723583177713072, -0.04024147742486775]",50,0,6.37,100,0.3,1.0,2.0,0.13,0.07
CAB,2,1.868994175139648,"[0.078048262988035, 0.04134310922069849, 0.13755246436788496, 0.02887364820702812, -0.024661651368297798, 0.6771629876648404]",50,0,6.43,100,0.3,1.0,2.0,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.62,100,0.3,1.0,2.0,0.13,0.07
CAB,4,1.4023382945805385,"[0.22564837800689497, -0.03749740885316038, 0.20755504877771813, 0.041548608072695344, 0.13921396242019726, 0.0980757005680449]",50,1,6.43,100,0.3,1.0,2.0,0.13,0.07
CAB,0,0.3399589925266402,"[0.01615908060035285, 0.008955411735040091, 0.028082427275589655, 0.06413354629861048, 0.08700090797584052, 0.05489649625044581]",50,1,6.27,100,0.3,1.0,2.0,0.16,0.03
CAB,1,0.17624542562607504,"[-0.03227660893599493, -0.045923136001032226, -0.03858302464913496, 0.01651770494075709, -0.01729919420723043, 0.02543164852065723]",50,1,6.22,100,0.3,1.0,2.0,0.16,0.03
CAB,2,0.16273624280145116,"[-0.03063386549815797, 0.05293399590111833, 0.005638730004301732, 0.020764352573474074, -0.013891002745038312, 0.02790033059525846]",50,1,6.3,100,0.3,1.0,2.0,0.16,0.03
CAB,3,4.470374334461425,"[2.042022321710111, -1.0466523448346639, 0.04399749125422973, -1.0157043393894725, 0.814168197291435, 1.0510667804666072]",18,10,2.36,100,0.3,1.0,2.0,0.16,0.03
CAB,4,1.79824968458782,"[0.16919806493332432, -0.03527050197493236, 0.0013730883695962938, 0.34147079094752336, -0.06925705821042578, 0.226246252312915]",50,6,6.3,100,0.3,1.0,2.0,0.16,0.03
CAB,0,0.155014912010206,"[0.025028813327056705, -0.0020184209554295115, -0.005859808181423121, 0.04627501912874446, 0.04028562133087865, -0.01904441300094105]",50,0,6.23,100,0.3,1.0,2.0,0.16,0.07
CAB,1,0.14409648199728453,"[0.017653428424887384, -0.040774605553726494, -0.009250157964840022, -0.03203374100983967, -0.009707441389423619, 0.03294225529143898]",50,6,6.23,100,0.3,1.0,2.0,0.16,0.07
CAB,2,0.15290807987191757,"[0.03787541939385112, 0.009833603380984289, 0.010755629241014007, -0.030164578101678007, -0.03824718117789182, -0.02582135407831814]",50,0,6.25,100,0.3,1.0,2.0,0.16,0.07
CAB,3,4.294860478164644,"[2.0415119110776, -0.9963128084617957, 0.018922583494543687, -1.0034798928046984, 0.8689374139705229, 1.037490643487059]",18,10,2.36,100,0.3,1.0,2.0,0.16,0.07
CAB,4,0.5151229534385782,"[-0.016061461728750625, 0.05773999200383216, 0.05745820954491932, 0.007082002809657099, 0.14849467489991583, -0.019583206241705786]",50,1,6.33,100,0.3,1.0,2.0,0.16,0.07
